,main_galaxy,original_galaxy_gift,tech_level,consume_rate,owned_galaxy,owned_galaxy_num,owned_resource,civi_type,original_type,changing_type_times,back_type_times,malthusian_trap,out_resource_gala_num,extinct,original_turn,extinct_turn,living_turn,technology_explosion_times,reporting_self_times,reporting_others_times,galaxy_travel_times,galaxy_successful_times,taken_without_civi_times,coummunicate_times,direct_attacker_times,direct_attacked_times,direct_war_times,victory_better_times,victory_worse_times,lose_better_times,lose_worse_times,dark_forest_attacker,dark_forest_successful_attacker,dark_forest_attacked,dark_forest_survive_attacked,taken_merge_times,disasters_num,sign
137,86 27,1,2.4784310391548305,6.284807627159681e-24,{},0,0,attack,attack,0,0,1,0,resource_out,16,28,134,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,^
138,3 54,1,410.7060404401606,5.736582447076066e-25,{},0,0,hide,hide,0,0,0,0,merged,17,70,133,3,0,0,60,60,54,1,3,10,13,3,0,0,0,0,0,1,1,0,0,.
139,4 84,3,1.7008415852233412,1.3039675806288061e-20,{},0,0,attack,communicate,1,0,1,0,resource_out,17,27,133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.
140,22 53,2,10858.654299930653,10062200054.077217,{},0,0,attack,hide,1,0,1,67,resource_out,17,80,133,7,0,0,76,76,56,0,10,0,10,10,0,0,0,0,0,0,0,0,0,^
141,19 86,3,0.37933657505628904,0.000214060138966505,{},0,0,attack,communicate,1,0,1,0,resource_out,17,17,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,_
142,32 51,1,0.43294903831510045,1.3185743425441394e-37,{},0,0,attack,communicate,1,0,1,0,resource_out,17,34,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,d
143,62 85,2,0.7702081290051251,0.00011635267169200822,{},0,0,attack,hide,1,0,1,0,resource_out,17,17,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,s
144,74 44,4,1249.204571286531,0.026442779857852285,{},0,0,communicate,communicate,0,0,0,0,merged,17,90,133,2,176,0,166,164,101,5,0,61,61,0,0,0,43,0,0,127,94,1,0,H
145,4 49,2,0.3599672099818156,8.955313815884739e-07,{},0,0,attack,hide,1,0,1,0,resource_out,18,19,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
146,84 30,2,0.9792163663926773,1.42805426370952e-06,{},0,0,attack,attack,0,0,1,0,resource_out,18,19,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,d
147,94 22,3,0.5133503628169097,1.298474085360246e-08,{},0,0,attack,attack,0,0,1,0,resource_out,18,20,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,>
148,99 55,1,0.5051407499607821,1.30693818785271e-08,{},0,0,attack,hide,1,0,1,0,resource_out,18,20,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,|
149,49 43,1,3884.046468453002,8737157041.648933,{},0,0,attack,attack,0,0,1,118,resource_out,19,87,131,4,0,10,154,119,90,0,49,1,50,34,0,3,1,537,35,231,228,0,0,1
150,81 63,2,0.738911027429151,1.7918359357550845e-08,{},0,0,attack,communicate,1,0,1,0,resource_out,19,21,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,+
151,13 64,5,1.0882181065630874,7.577990006644095e-12,{},0,0,attack,attack,0,0,1,0,resource_out,20,24,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
152,14 85,1,1.5211907381278502,1.0151194712730755e-08,{},0,0,attack,communicate,1,0,1,0,resource_out,20,23,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,|
153,22 89,2,3.2622211392968667,1.7169903265377967e-14,{},0,0,communicate,communicate,0,0,0,0,DirectWar,20,26,130,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,H
154,38 59,1,2503.724957066189,885847299.584945,{},0,0,attack,hide,1,0,1,55,resource_out,20,88,130,4,0,0,75,75,39,0,26,21,47,26,0,0,10,0,0,25,25,0,0,_
155,48 23,5,0.5904994084844618,4.745390927347652e-07,{},0,0,attack,attack,0,0,1,0,resource_out,20,21,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,d
156,57 58,1,27050.012886436234,3985497325.8294363,{},0,0,attack,hide,1,0,1,57,resource_out,20,91,130,8,0,0,65,65,44,0,13,15,28,13,0,0,1,0,0,97,97,0,0,v
157,64 89,1,1.3031599331099695,2.8334388916373135e-10,{},0,0,attack,hide,1,0,1,0,resource_out,20,23,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.
158,1 15,1,8493.484111408618,2223675721.245841,{},0,0,attack,attack,0,0,1,46,resource_out,21,110,129,5,0,29,181,152,47,0,108,15,123,13,0,0,15,592,1,1,1,0,0,v
159,12 67,3,0.7655586689790029,1.3174661797157046e-06,{},0,0,attack,communicate,1,0,1,0,resource_out,21,22,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
160,22 9,1,1.0105160582597612,7.493630479515324e-19,{},0,0,attack,communicate,1,0,1,0,resource_out,21,29,129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,p
161,33 43,2,1.1043150415957448,3.0102922773252683e-21,{},0,0,attack,communicate,1,0,1,0,resource_out,21,30,129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
162,51 69,1,4.555637672543486,2.3254819263643427e-22,{},0,0,attack,communicate,1,0,1,0,resource_out,21,31,129,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,d
163,69 54,1,5.1395490621865285,1.0219730508876561e-30,{},0,0,hide,hide,0,0,0,0,DirectWar,21,37,129,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2
164,78 69,3,1.0988952068758011,1.3586109003757118e-16,{},0,0,attack,communicate,1,0,1,0,resource_out,21,28,129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,","
165,85 88,2,13694.051823748878,106190058550.61314,{},0,0,attack,hide,1,0,1,86,resource_out,21,100,129,5,0,0,69,69,66,0,19,4,23,19,0,0,0,0,0,20,20,0,0,","
166,93 5,3,847.0936079912575,10883294.730388362,{},0,0,attack,communicate,1,0,1,81,resource_out,21,61,129,4,188,0,93,93,83,1,0,8,8,0,0,0,2,0,0,8,6,1,0,s
167,95 49,2,0.9286246670356466,1.1779861176779936e-08,{},0,0,attack,attack,0,0,1,0,resource_out,21,23,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,s
168,20 18,1,0.7699563490206888,2.4881557109797317e-11,{},0,0,attack,communicate,1,0,1,0,resource_out,22,26,128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,H
169,26 18,1,13.03996833599151,3.73383619950231e-21,{},0,0,communicate,communicate,0,0,0,0,merged,22,34,128,2,6,0,12,12,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,_
170,27 56,2,3.036680441613059,9.470498031523382e-24,{},0,0,attack,attack,0,0,1,0,resource_out,22,35,128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,<
171,43 67,2,0.40791755097280086,0.00013753503593957192,{},0,0,attack,hide,1,0,1,0,resource_out,22,22,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,s
172,44 58,3,0.6754739923765549,1.0171999188662866e-08,{},0,0,attack,attack,0,0,1,0,resource_out,22,24,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.
173,48 11,3,0.4892011279248162,0.00016414630268403037,{},0,0,attack,communicate,1,0,1,0,resource_out,22,22,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,_
174,51 20,2,0.37621270403868823,1.6557262190702852e-12,{},0,0,attack,attack,0,0,1,0,resource_out,22,26,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,p
175,98 50,1,0.5380711334220826,0.00021435494401432238,{},0,0,attack,attack,0,0,1,0,resource_out,22,22,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,+
176,9 8,1,156719.43202923244,102757878397456.39,{},0,0,attack,attack,0,0,1,109,resource_out,23,113,127,9,0,17,165,155,101,0,54,91,145,29,0,0,20,370,2,255,254,0,0,_
177,68 30,1,178.81447329154764,1.0168169814631157e-35,{},0,0,attack,attack,0,0,1,1,resource_out,23,74,127,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H
178,81 38,4,3.038625713832505,5.347341816489337e-39,{},0,0,attack,communicate,1,0,1,0,resource_out,23,44,127,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,d
179,22 54,1,0.49254349675217685,5.07363118352687e-15,{},0,0,attack,attack,0,0,1,0,resource_out,24,29,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,H
180,40 68,3,28094.00154438469,56083321647.93386,{},0,0,attack,attack,0,0,1,121,resource_out,24,135,126,4,0,50,302,236,144,0,93,35,128,11,0,0,35,505,2,1,1,0,0,","
181,58 67,2,2472.2247365529383,592181762.2001476,{},0,0,attack,attack,0,0,1,87,resource_out,24,94,126,4,0,18,141,122,73,0,56,20,76,27,0,0,13,278,6,50,49,0,0,+
182,93 92,1,2.4361492136596827,7.109568522384533e-24,{},0,0,attack,communicate,1,0,1,0,resource_out,24,37,126,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,p
183,5 63,3,0.850959656440066,1.6460482171929989e-06,{},0,0,attack,attack,0,0,1,0,resource_out,25,26,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,^
184,33 41,2,11921.243275835786,6181807003.023542,{},0,0,attack,hide,1,0,1,63,resource_out,25,89,125,3,0,0,71,70,39,0,23,2,25,23,0,0,0,0,0,7,7,0,0,1
185,64 25,4,12.32569154246754,2.430023753068005e-39,{},0,0,communicate,communicate,0,0,0,0,merged,25,46,125,2,7,0,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
186,65 38,1,9320.671540720237,36422338201.54755,{},0,0,attack,attack,0,0,1,96,resource_out,25,92,125,6,0,10,134,120,80,0,56,1,57,17,0,0,1,287,12,25,24,0,0,4
187,74 17,1,4.215094971934474,8.44552752306356e-15,{},0,0,communicate,communicate,0,0,0,0,merged,25,31,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+
188,74 63,1,1.2871037351378374,9.136402960619947e-16,{},0,0,attack,attack,0,0,1,0,resource_out,25,31,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,>
189,86 16,1,3.60715082081919,2.0348424751541364e-27,{},0,0,attack,attack,0,0,1,0,resource_out,25,38,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,_
190,93 10,1,0.329863757847041,4.501339685368218e-07,{},0,0,attack,attack,0,0,1,0,resource_out,25,26,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,D
191,0 50,2,1.8461219474498327,2.1928426398000635e-14,{},0,0,attack,communicate,1,0,1,0,resource_out,26,32,124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,h
192,11 11,4,2.5177442114228987,4.936224695428547e-32,{},0,0,attack,communicate,1,0,1,0,resource_out,26,42,124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
193,33 8,1,6296.827876843904,5684497580.886843,{},0,0,attack,communicate,1,0,1,104,resource_out,26,108,124,5,284,0,181,180,117,1,0,56,56,0,0,0,55,0,0,1,0,1,0,_
194,30 90,1,1.1372748348024369,8.363129604730757e-12,{},0,0,attack,hide,1,0,1,0,resource_out,26,30,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,|
195,46 87,3,0.6052947380155869,0.00012544369933948054,{},0,0,attack,hide,1,0,1,0,resource_out,26,26,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,+
196,63 6,1,0.5111311117477116,5.483792119164005e-16,{},0,0,attack,communicate,1,0,1,0,resource_out,26,32,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
197,73 9,1,2.748828992198283,3.573974315478511e-12,{},0,0,communicate,communicate,0,0,0,0,DirectWar,26,30,124,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,H
198,85 39,1,9747.518843133133,88946229776.95331,{},0,0,attack,hide,1,0,1,82,resource_out,26,135,124,4,0,0,83,83,81,0,0,4,4,0,0,0,0,0,0,0,0,0,0,s
199,84 69,3,1.666547290507427,1.649608043197317e-35,{},0,0,attack,communicate,1,0,1,0,resource_out,26,44,124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,s
200,90 20,1,44128.33674176593,44850470289.888374,{},0,0,attack,attack,0,0,1,84,resource_out,26,121,124,4,0,28,161,134,95,0,51,15,66,3,0,0,15,461,2,0,0,0,0,","
201,98 30,2,1551.7290953690747,40463207.80842134,{},0,0,attack,communicate,1,0,1,68,resource_out,26,67,124,3,168,0,84,84,74,0,0,17,17,0,0,0,0,0,0,108,101,0,0,1
202,95 72,4,0.5184259607231031,0.00022138158885232214,{},0,0,attack,attack,0,0,1,0,resource_out,26,26,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,v
203,13 0,2,0.4306036686548482,4.853979362929477e-10,{},0,0,attack,attack,0,0,1,0,resource_out,27,30,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
204,61 50,1,0.917655215639029,1.7931779326898172e-12,{},0,0,attack,communicate,1,0,1,0,resource_out,27,31,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,_
205,5 8,3,784.5625992563432,6627185.190489946,{},0,0,attack,hide,1,0,1,55,resource_out,28,74,122,5,0,0,55,55,52,0,3,11,14,3,0,0,0,0,0,57,57,0,0,v
206,4 10,1,0.7898802848796385,2.6703012716479238e-08,{},0,0,attack,hide,1,0,1,0,resource_out,28,30,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,<
207,4 98,5,0.5430401332069039,5.5360435847485956e-05,{},0,0,attack,attack,0,0,1,0,resource_out,28,28,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,<
208,38 31,1,0.5046294438225251,8.267194220430026e-09,{},0,0,attack,hide,1,0,1,0,resource_out,28,30,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,d
209,44 92,1,2.0483875663518964,4.97542342606961e-10,{},0,0,attack,communicate,1,0,1,0,resource_out,28,32,122,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,","
210,47 94,2,247.51798875568193,4.103254790765853e-20,{},0,0,communicate,communicate,0,0,0,0,merged,28,70,122,4,171,0,80,80,76,2,0,33,33,0,0,0,0,0,0,65,59,0,0,+
211,63 57,5,0.6041744956147709,7.143641912424026e-07,{},0,0,attack,attack,0,0,1,0,resource_out,28,29,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,+
212,72 4,1,6.6826394272587795,1.8764123162774554e-41,{},0,0,attack,attack,0,0,0,0,DirectWar,28,50,122,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,p
213,80 29,1,958.8717692392265,1.0930191141451562e-27,{},0,0,communicate,communicate,0,0,0,0,merged,28,89,122,3,179,0,98,98,79,3,0,30,30,0,0,0,20,0,0,44,43,0,0,p
214,84 83,1,0.5233637102478315,7.407613617825233e-21,{},0,0,attack,attack,0,0,1,0,resource_out,28,37,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,>
215,1 75,5,0.7265999298252837,4.545515130772957e-12,{},0,0,attack,attack,0,0,1,0,resource_out,29,33,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,D
216,11 72,2,1.7292078361438092,8.545590976586342e-22,{},0,0,attack,hide,1,0,1,0,resource_out,29,38,121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,|
217,13 53,3,0.3172580875288306,8.931636405640396e-05,{},0,0,attack,attack,0,0,1,0,resource_out,29,29,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,H
218,13 55,1,4.917847442347861,1.2913648145460876e-32,{},0,0,attack,attack,0,0,0,0,DirectWar,29,46,121,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,>
219,31 4,2,0.47155070550329536,4.8138808805029684e-05,{},0,0,attack,hide,1,0,1,0,resource_out,29,29,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
220,28 85,3,8343.076385072478,38986837308.55639,{},0,0,attack,attack,0,0,1,85,resource_out,29,95,121,8,0,24,150,140,83,0,57,13,70,12,0,0,10,399,12,62,61,0,0,1
221,45 39,1,0.4288508987800156,1.1221069226315864e-06,{},0,0,attack,attack,0,0,1,0,resource_out,29,30,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,H
222,56 73,3,0.6698651331617608,1.0553762187265504e-15,{},0,0,attack,communicate,1,0,1,0,resource_out,29,35,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,D
223,83 20,1,0.7076931402292426,6.481088673069963e-10,{},0,0,attack,communicate,1,0,1,0,resource_out,29,32,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
224,96 73,1,0.4403723669731861,6.002092760692592e-05,{},0,0,attack,communicate,1,0,1,0,resource_out,29,29,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,o
225,17 94,5,0.8839454689608991,0.00019307629247882274,{},0,0,attack,communicate,1,0,1,0,resource_out,30,30,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,<
226,19 72,4,0.47209570045788046,1.070300879620399e-06,{},0,0,attack,hide,1,0,1,0,resource_out,30,31,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,D
227,20 3,3,1.272783253530472,2.9842676013352465e-17,{},0,0,attack,communicate,1,0,1,0,resource_out,30,37,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
228,20 77,1,0.8897017383318417,2.209999055062405e-08,{},0,0,attack,attack,0,0,1,0,resource_out,30,32,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,h
229,22 78,1,0.30415032327255137,4.25977749734316e-11,{},0,0,attack,communicate,1,0,1,0,resource_out,30,33,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,>
230,25 59,1,11656.694746779212,2423138239.2743473,{},0,0,attack,communicate,1,0,1,154,resource_out,30,80,120,5,243,0,106,106,86,1,0,24,24,0,0,0,17,0,0,92,91,1,0,H
231,40 35,4,3.751016651906375,3.770343828477036e-09,{},0,0,communicate,communicate,0,0,0,0,merged,30,33,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s
232,73 72,3,0.3002056596017682,0.00021115583624870243,{},0,0,attack,hide,1,0,1,0,resource_out,30,30,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,<
233,4 73,1,10.418642148125848,1.051223017746691e-27,{},0,0,communicate,communicate,0,0,0,0,merged,31,48,119,2,10,0,5,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,^
234,18 92,1,0.3070631965925383,1.076552684921296e-06,{},0,0,attack,hide,1,0,1,0,resource_out,31,32,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
235,23 53,2,1.0700401823081933,0.0001284974317483047,{},0,0,attack,attack,0,0,1,0,resource_out,31,31,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,s
236,27 35,3,0.6705173493425322,1.4360329852081808e-08,{},0,0,attack,attack,0,0,1,0,resource_out,31,33,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
237,48 70,3,5374.89176658873,1245122041.3282766,{},0,0,attack,hide,1,0,1,69,resource_out,31,112,119,5,0,0,93,92,65,0,18,52,70,18,0,0,13,0,0,244,242,0,0,v
238,52 53,1,0.7363956839559815,7.32310810376341e-21,{},0,0,attack,hide,1,0,1,0,resource_out,31,40,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
239,54 76,2,0.6149808879872956,8.295255350917387e-05,{},0,0,attack,hide,1,0,1,0,resource_out,31,31,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,D
240,71 86,3,3513.139531721349,4.753754495045771e-23,{},0,0,attack,communicate,1,0,1,1,resource_out,31,77,119,5,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
241,8 67,1,0.4024743111549724,1.5479172264863545e-25,{},0,0,attack,communicate,1,0,1,0,resource_out,32,43,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,H
242,17 62,2,148442.19569605193,3039134932867.533,{},0,0,attack,attack,0,0,1,84,resource_out,32,121,118,7,0,16,188,114,83,0,35,0,35,0,0,0,0,142,0,4,4,0,0,^
243,21 65,4,227.09857490153442,6.21651185113035e-36,{},0,0,attack,attack,0,0,0,0,merged,32,67,118,3,0,0,50,50,49,1,1,5,6,1,0,0,2,0,0,1,1,0,0,H
244,15 98,2,5339.9910455585905,2970854681.5756702,{},0,0,attack,attack,0,0,1,109,resource_out,32,107,118,4,0,6,116,97,77,0,40,53,93,33,0,0,1,440,14,377,376,0,0,2
245,32 30,3,5809.857656292682,1248040164.9626546,{},0,0,attack,hide,1,0,1,55,resource_out,32,110,118,5,0,0,127,125,82,0,2,30,32,2,0,0,27,0,0,21,18,0,0,h
246,58 52,3,0.4611925382210448,1.4780851097718413e-24,{},0,0,attack,communicate,1,0,1,0,resource_out,32,42,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,o
247,62 82,1,0.4550223158898753,2.3075725869292224e-14,{},0,0,attack,hide,1,0,1,0,resource_out,32,37,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,","
248,65 12,4,4.270534314823256,3.79096392203443e-11,{},0,0,communicate,communicate,0,0,0,0,DirectWar,32,36,118,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,D
249,65 88,3,0.3490370981821319,1.5093608983322226e-06,{},0,0,attack,attack,0,0,1,0,resource_out,32,33,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,H
250,69 47,4,0.5682743297506844,1.151107231421436e-06,{},0,0,attack,communicate,1,0,1,0,resource_out,32,33,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,+
251,78 51,2,1.0451354447015024,2.8594614123010547e-08,{},0,0,attack,attack,0,0,1,0,resource_out,32,34,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,o
252,97 87,1,6714.18662707546,1116773196.7759058,{},0,0,attack,hide,1,0,1,68,resource_out,32,101,118,6,0,0,69,69,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,^
253,11 86,1,0.7404016128382781,3.586214124759519e-17,{},0,0,attack,attack,0,0,1,0,resource_out,33,40,117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
254,23 84,4,0.5500711003817389,4.965903476557414e-13,{},0,0,attack,hide,1,0,1,0,resource_out,33,37,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,|
255,55 76,1,1536.7624024222355,2.264234892344204e-18,{},0,0,communicate,communicate,0,0,0,0,merged,33,61,117,6,71,0,59,59,54,10,0,10,10,0,0,0,4,0,0,26,20,1,0,2
256,58 70,2,0.47271544558230527,5.602289187122428e-07,{},0,0,attack,attack,0,0,1,0,resource_out,33,34,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.
257,76 23,1,5382.745508262052,3448790103.7425017,{},0,0,attack,hide,1,0,1,81,resource_out,33,120,117,4,0,0,92,91,80,0,5,8,13,5,0,0,3,0,0,25,23,0,0,3
258,80 42,2,0.6363517115751836,7.144670900810354e-05,{},0,0,attack,hide,1,0,1,0,resource_out,33,33,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,<
259,84 28,3,0.560061931757954,5.973005251859424e-05,{},0,0,attack,attack,0,0,1,0,resource_out,33,33,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,h
260,85 26,1,0.4713538235879621,3.766553385345625e-12,{},0,0,attack,communicate,1,0,1,0,resource_out,33,37,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,","
261,86 4,3,7.537645056783122,1.3842207239217278e-16,{},0,0,communicate,communicate,0,0,0,0,merged,33,41,117,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,o
262,4 91,1,2474.84066630547,4117165779.9364495,{},0,0,attack,hide,1,0,1,57,resource_out,34,116,116,3,0,0,58,58,50,0,6,11,17,6,0,0,0,0,0,72,72,0,0,.
263,28 24,2,30.535670708723632,9.744149876698688e-21,{},0,0,communicate,communicate,0,0,0,0,merged,34,49,116,1,20,0,29,29,29,2,0,1,1,0,0,0,1,0,0,0,0,0,0,D
264,39 30,3,0.3413909160824454,8.730711272099731e-07,{},0,0,attack,hide,1,0,1,0,resource_out,34,35,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,v
265,45 28,5,0.6387282563738543,1.2376407468016921e-08,{},0,0,attack,communicate,1,0,1,0,resource_out,34,36,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,^
266,39 95,4,6266.1565461462,79576475417.63882,{},0,0,attack,attack,0,0,1,77,resource_out,34,134,116,7,0,16,181,113,77,0,40,1,41,1,0,0,1,138,0,2,1,0,0,s
267,49 67,2,0.4344628498649413,8.802085500269596e-05,{},0,0,attack,attack,0,0,1,0,resource_out,34,34,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,s
268,41 4,2,20862.81580355044,1079012277571.5609,{},0,0,attack,attack,0,0,1,93,resource_out,34,109,116,4,0,8,116,114,103,0,11,14,25,3,0,0,14,84,2,0,0,0,0,>
269,56 98,5,0.9548291657314429,4.109854102477648e-10,{},0,0,attack,hide,1,0,1,0,resource_out,34,37,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,o
270,67 93,3,10140.268576786777,41872040138.16631,{},0,0,attack,hide,1,0,1,96,resource_out,34,141,116,2,0,0,136,136,103,0,6,24,30,6,0,0,13,0,0,50,49,0,0,2
271,65 21,5,3.323948598271671,6.40750552847584e-26,{},0,0,hide,hide,0,0,0,0,DirectWar,34,47,116,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2
272,76 35,2,50397.62902362293,319661651667.943,{},0,0,attack,hide,1,0,1,166,resource_out,34,97,116,6,0,0,76,73,51,2,32,17,49,32,0,0,0,0,0,195,194,1,0,o
